But I'd go back;anecdotes/miscellaneous;positive
An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.;food;positive
overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.;anecdotes/miscellaneous;positive
overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.;price;positive
The staff was knowledgeable and full of personality.;service;positive
I would highly recommend this place!;anecdotes/miscellaneous;positive
We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.;food;positive
All of it was simply amazing, unique and tasty and best of all it didn't break the bank.;food;positive
All of it was simply amazing, unique and tasty and best of all it didn't break the bank.;price;positive
All in all a wonderful experience, can't wait to come back.;anecdotes/miscellaneous;positive
We have tried every Thai restaurant between Atlantic Avenue and 4th Streets, and Joya is the best.;anecdotes/miscellaneous;positive
Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.;service;positive
Meanwhile, the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil, gratis.;food;positive
Meanwhile, the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil, gratis.;service;positive
It only took about five or so minutes to get an empty table, but standing up wasn't too bad.;service;positive
Simple comfort food and what hot and lage portions.;food;positive
The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.;service;negative
The tuna and wasabe potatoes are excellent.;food;positive
The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.;ambience;positive
Inside is a little cramped, but to be expected.;ambience;conflict
Service was prompt and courteous.;service;positive
This was a repeat visit and we'll definitely be back again.;anecdotes/miscellaneous;positive
I went to this restaurant with a woman that I met recently.;anecdotes/miscellaneous;neutral
She lives nearby but had never gone to this establishment thinking that it might be too touristy.;anecdotes/miscellaneous;neutral
Surprisingly nothing could be further from the truth.;anecdotes/miscellaneous;positive
In the evening, this place attracted a well dressed, with it, NY crowd.;anecdotes/miscellaneous;neutral
Every waitress and customer who passed by me bumped into my chair.;anecdotes/miscellaneous;negative
Finally!;anecdotes/miscellaneous;positive
Authentic bistro!;anecdotes/miscellaneous;positive
You could get a much better dining experience for the same amount of money in a lot of other French Bistros.;anecdotes/miscellaneous;negative
Worse of all, $60 was erroneously added to our $80 bill.;service;negative
All the food was hot tasty.;food;positive
It was tiny and I felt like I was eating in someone's living room.;ambience;negative
Romantic if you want it to be (brightly lit).;ambience;positive
This place was not ALL THAT!;anecdotes/miscellaneous;negative
Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.;food;positive
Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.;service;positive
Go for it!;anecdotes/miscellaneous;positive
We've been to Grocery three times and not once has an item on the menu disappointed.;food;positive
Yeah, it's that good.;anecdotes/miscellaneous;positive
great experience overall.;anecdotes/miscellaneous;positive
good selection of wines ranging from affordable to high end.;food;positive
good selection of wines ranging from affordable to high end.;price;conflict
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.;service;positive
Not only is the cuisine the best around, the service has always been attentive and charming.;food;positive
Not only is the cuisine the best around, the service has always been attentive and charming.;service;positive
Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!;anecdotes/miscellaneous;positive
Good bagels and good cream cheese.;food;positive
None of that yucky whipped stuff.;food;positive
But they don't have a toaster, which is strange.;service;negative
Great bagels made the old-fashioned way.;food;positive
The appetizing is excellent - just as good as Zabars Barney Greengrass at a reasonable price (if bought by the pound).;food;positive
The appetizing is excellent - just as good as Zabars Barney Greengrass at a reasonable price (if bought by the pound).;price;positive
Drawbacks: service is slow and they don't toast!;service;negative
Never fails to please.;anecdotes/miscellaneous;positive
delicious bagels, especially when right out of the oven.;food;positive
We won't go to this place again for a good meal.;food;negative
Nothing special about this place.;anecdotes/miscellaneous;neutral
Owner must have coem on this website to give himself credit.;anecdotes/miscellaneous;neutral
I was really disappointed ant wanted to tell everyone not to go eat or even take out food from there.;anecdotes/miscellaneous;negative
I have to agree with the previous reviewer.;anecdotes/miscellaneous;neutral
We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.;food;negative
Have eaten at Ginger House several times, and it's always good.;anecdotes/miscellaneous;positive
The fried dumplings are GREAT!;food;positive
The pizza is good though.;food;positive
Awsome Pizza especially the Margheritta slice.;food;positive
If you are the type of person who likes being scared and entertained, this is a great place to go and eat.;anecdotes/miscellaneous;positive
My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.;anecdotes/miscellaneous;positive
Plain and simple it's bad thai food.;food;negative
If you want something really different than try Jekyll and Hyde.;anecdotes/miscellaneous;positive
Don't eat here unless you're starving for thai food and you work next door.;anecdotes/miscellaneous;negative
I love the fact that the pizza tastes so good and is so cheap.;food;positive
I love the fact that the pizza tastes so good and is so cheap.;price;positive
I highly recommend it.;anecdotes/miscellaneous;positive
Nothing better than buying a snapple for $3.25 too.;price;positive
It is a lot of fun with live entertainment and all kinds of Disney type special effects.;ambience;positive
It's a steal!;price;positive
(and I have eaten my share) Which impresses me for having such a large amount of people to serve.;service;positive
Oh, but wait, we were out of drinks (which were also delightfully overpriced).;food;negative
Oh, but wait, we were out of drinks (which were also delightfully overpriced).;price;negative
I would definitely recommend Mary's and am making it one of my regular neighborhood haunts.;anecdotes/miscellaneous;positive
From the entrees to the sides to the drinks, everything was creatively prepared yet still simple.;food;positive
And the food was fantastic.;food;positive
The waitstaff were attentive, polite and helpful - an impressive feat in such close quarters.;service;positive
Sure enough, exactly 30 minutes later we got the call and were seated promptly.;service;positive
To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.;service;conflict
I was a little leary about Mary's at first - it's small, crowded and you usually have to wait on line - but I'm glad I finally tried it.;ambience;negative
I was a little leary about Mary's at first - it's small, crowded and you usually have to wait on line - but I'm glad I finally tried it.;anecdotes/miscellaneous;positive
Some servers make you feel like they are doing you a favor to bring you the food.;service;negative
The service is spotty, sometimes really friendly and sometimes barely there.;service;conflict
This has got to be one of the most overrated restaurants in Brooklyn.;anecdotes/miscellaneous;negative
The pizza is overpriced and soggy.;food;positive
The pizza is overpriced and soggy.;price;positive
But the pizza is way to expensive.;price;negative
A large is $20, and toppings are about $3 each.;price;negative
The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.;food;positive
Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.;food;negative
A big disappointment, all around.;anecdotes/miscellaneous;negative
Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money.;price;positive
Can't wait to go back.;anecdotes/miscellaneous;positive
and for this i had to shell out a small fortune?;price;negative
We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.;food;neutral
We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.;service;neutral
We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.;price;negative
In fact, while leaving the place we saw two people looking at the menu, and I couldn't help telling them that the food was horrible.;anecdotes/miscellaneous;negative
In fact, while leaving the place we saw two people looking at the menu, and I couldn't help telling them that the food was horrible.;food;negative
my first time here was with my gf for our 12 month anniversary.;anecdotes/miscellaneous;neutral
so i thought why not change it up a bit.;anecdotes/miscellaneous;neutral
I went to Amma after a friend recommended it.;anecdotes/miscellaneous;neutral
The food was absolutely horrible!;food;negative
And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!;food;negative
And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!;service;negative
And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!;price;negative
There are much better places in NY with better prices.;anecdotes/miscellaneous;negative
There are much better places in NY with better prices.;price;negative
We had the most wonderful waitress.;service;positive
but still my date was bad;anecdotes/miscellaneous;negative
great food, lt's of it, more then one person can eat!;food;positive
I was glad I did.;anecdotes/miscellaneous;positive
The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.;food;positive
I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.;food;negative
Try the hot dogs too, they're snappy and delicious.;food;positive
If you are a carnivore, come hungry and you will leave more satisfied than you have ever been.;anecdotes/miscellaneous;positive
Being from the south, there aren't any good delis in my area and while watching Foods across America on PBS I found out about Katz's Deli.;anecdotes/miscellaneous;neutral
I knew upon visiting NYC that I wanted to try an orginal deli.;anecdotes/miscellaneous;neutral
If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.;anecdotes/miscellaneous;positive
Pastrami or corned beef are juicy and piled high (ask for extra rye bread).;food;positive
The servers give you some sample slices of your order while you wait (shortly I might add).;service;positive
Kosher dills are the perfect compliment for your unforgetable sandwich and they give you plenty of them.;food;positive
Sexy.;anecdotes/miscellaneous;positive
Great for large groups and celebrations - our SUPER HAPPY waiter was the entertainment of the evening.;service;positive
Great for large groups and celebrations - our SUPER HAPPY waiter was the entertainment of the evening.;anecdotes/miscellaneous;positive
We will come back!!!;anecdotes/miscellaneous;positive
Food was average but tasty.;food;positive
Dessert - can't be missed, so save room!!!;food;positive
They're terrific!!;anecdotes/miscellaneous;positive
I've eaten thai many times, and am very familiar with the cuisine.;anecdotes/miscellaneous;neutral
They have some great entrees here as well.;food;positive
I've been to Naples 45 for dinner twice.;anecdotes/miscellaneous;neutral
If you are someone who appreciates the same things but hope to have food to spare or share, Kai may not be the best option.;food;neutral
I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!;service;negative
Beef noodle soup is good as well.;food;positive
Definitely not a restaurant to skip!;anecdotes/miscellaneous;positive
But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.;price;positive
But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.;service;positive
Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.;ambience;negative
We walked in on a Wednesday night and were seated promptly.;service;positive
This lovely French-Asian fusion restaurant stands out amongst other great restaurants on Smith Street.;anecdotes/miscellaneous;positive
And they provided a delicious dessert on the house!;food;positive
And they provided a delicious dessert on the house!;price;positive
And they provided a delicious dessert on the house!;service;positive
The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.;food;positive
The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.;service;positive
The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.;ambience;conflict
The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.;price;positive
The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.;food;positive
If you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.;anecdotes/miscellaneous;negative
You fellas above says its the best Taiwanese restaurant in town.;anecdotes/miscellaneous;neutral
However it is the ONLY Taiwanese restaurant in town.;anecdotes/miscellaneous;neutral
Please if your thinking about it go, and stay the wait you won't be disappointed.;anecdotes/miscellaneous;conflict
I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.;food;positive
They're are better Taiwanese restaurants and they are located in Flushing, Queens.;anecdotes/miscellaneous;neutral
Best drumsticks over rice and sour spicy soup in town!;food;positive
I've had pizza both times and the caprese salad appetizer.;anecdotes/miscellaneous;neutral
Over 100 different choices to create your own.;food;positive
A must try!;anecdotes/miscellaneous;positive
By far the best salad I have had in a fast food restaurant.;food;positive
fine dining restaurant quality.;food;positive
Ingredients are organic which is a real plus for me.;food;positive
We will be back.;anecdotes/miscellaneous;positive
Salads were fantastic.;food;positive
Although we were looking for regular lettuce and some walnuts the salads we got were great.;food;positive
On a hot day it was fabulous to stop in and enjoy lunch.;anecdotes/miscellaneous;positive
Ambience is so cute and quaint, good for business although we were there on vacation.;ambience;positive
Will have to return to try the chocolate!;anecdotes/miscellaneous;neutral
The service was typical short-order, dinner type.;service;neutral
But I just would like to say I read the reviews people left and thats why I checked it out.;anecdotes/miscellaneous;neutral
We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.;food;positive
We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.;anecdotes/miscellaneous;positive
We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.;ambience;positive
The food was just awful, ATROCIOUS actually.;food;negative
and i have been around the block, to say the very least.;anecdotes/miscellaneous;neutral
happy to be a regular at this place and would warmly recommend it to anyone.;anecdotes/miscellaneous;positive
Conveniently located too, being right on Bedford ave.;anecdotes/miscellaneous;positive
THe back garden sitting area is very pleasant, where you can see their personal herb garden.;ambience;positive
I will definetly be going back.;anecdotes/miscellaneous;positive
I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.;food;positive
I have never eaten in the restaurant, however, upon reading the reviews I got take out last week.;anecdotes/miscellaneous;neutral
Anyway, this is the last time I cross the williamsburg.;anecdotes/miscellaneous;negative
We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.;food;positive
The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.;food;positive
The pizza was delivered cold and the cheese wasn't even fully melted!;food;negative
IT WAS HORRIBLE.;anecdotes/miscellaneous;negative
It is simply amazing.;anecdotes/miscellaneous;positive
The place is so cool and the service is prompt and curtious.;service;positive
The place is so cool and the service is prompt and curtious.;ambience;positive
The entree was bland and small, dessert was not inspired.;food;negative
Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.;food;negative
Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.;service;positive
I ordered the smoked salmon and roe appetizer and it was off flavor.;food;negative
Fast service.;service;positive
I think the restaurant was too loud (when full) to be romantic.;ambience;negative
It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.;anecdotes/miscellaneous;conflict
The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.;service;conflict
The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.;food;positive
The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.;anecdotes/miscellaneous;positive
It saves walking in and waiting for a table in the often noisy, crowded bar at dinnertime.;anecdotes/miscellaneous;conflict
There are other Vietnamese restaurants in the chinatown area and you can forget about those.;anecdotes/miscellaneous;neutral
I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.;food;conflict
I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.;food;positive
Ambiance and music funky, which I enjoy.;ambience;positive
Have always found that the waiters will go out of their way to be helpful, despite the fact they are often busy with lots of diners.;service;positive
Interesting other dishes for a change include chicken in curry sauce and salmon caserole.;food;positive
My roommate and I LOVE this place.;anecdotes/miscellaneous;positive
The highly spiced chai tea was great too.;food;positive
The service is descent even when this small place is packed.;service;positive
The food has been consistant for years and it never lets you down.;food;positive
they were dry and disgusting, i didn't even finish my first piece.;food;negative
The service varys from day to day- sometimes they're very nice, and sometimes not.;service;conflict
Slightly on the pricey side but worth it!;price;conflict
The food here is rather good, but only if you like to wait for it.;food;positive
The food here is rather good, but only if you like to wait for it.;service;negative
The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.;ambience;positive
This restaurant used to be pretty decent.;anecdotes/miscellaneous;negative
The kitchen however, is almost always slow.;service;negative
Also, specify if you like your food spicy- its rather bland if you don't.;food;neutral
I went there with my friend last saturday.;anecdotes/miscellaneous;neutral
first it took us a long time to find the place.;anecdotes/miscellaneous;negative
we were tired and cold when we got to the restaurant, then we sat down to begin ordering appetizers.;anecdotes/miscellaneous;neutral
but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.;food;negative
then we ordered a dinosaur rolls and white tuna sashimi.;food;neutral
those rolls were big, but not good and sashimi wasn't fresh.;food;negative
Great food, great prices, great service.;food;positive
Great food, great prices, great service.;service;positive
Great food, great prices, great service.;price;positive
If you are looking for a good quality, cheap eats - this is the place.;food;positive
If you are looking for a good quality, cheap eats - this is the place.;price;positive
The service was a bit slow, but they were very friendly.;service;conflict
No refills on fountain drinks, though.;food;negative
The ambience was nice, but service wasn't so great.;service;negative
The ambience was nice, but service wasn't so great.;ambience;positive
Going to Volare is like going to your favorite aunt's house for dinner, assuming that your aunt is a great Italian cook.;anecdotes/miscellaneous;positive
Loved it!;anecdotes/miscellaneous;positive
All in all, I don't see how you can go wrong.;anecdotes/miscellaneous;positive
We had crawfish boiled and despite making a mess, it was a ton of fun and quite tasty as well.;food;positive
This place has got to be the best japanese restaurant in the new york area.;anecdotes/miscellaneous;positive
There's nice and quiet, small but enough for 6 (or more).;ambience;conflict
I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.;food;positive
I had a terrific meal, and our server guided us toward a very nice wine in our price range, instead of allowing us to purchase a similarly priced wine that wasn't as good.;service;positive
The food is expensive, but worth every bite.;price;negative
The food is expensive, but worth every bite.;food;positive
But they do.;anecdotes/miscellaneous;neutral
You will be satisfied.;anecdotes/miscellaneous;positive
The grilled cheese at home afterwards was better.!!;food;negative
We generally like good restaurants and eat out often but Kai was way to expensive for what we got.;price;negative
Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.;price;positive
The ambience is authentic and relaxing and we have always received attentive and prompt service.;ambience;positive
The ambience is authentic and relaxing and we have always received attentive and prompt service.;service;positive
We have been to Montparnasse many times and return often for good reason.;anecdotes/miscellaneous;positive
Everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food.;food;negative
Everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food.;service;negative
I came here with my boyfriend for our anniversary because it was highly recommended to him by a friend.;anecdotes/miscellaneous;neutral
Bravo, Blue Hill!;anecdotes/miscellaneous;positive
The food was delicious but do not come here on a empty stomach.;food;conflict
The decor is very simple but comfortable.;ambience;conflict
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.;food;positive
Even though its good seafood, the prices are too high.;food;positive
Even though its good seafood, the prices are too high.;price;negative
service was efficient courteous.;service;positive
we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.;service;positive
No apologies during restaurant week.;anecdotes/miscellaneous;negative
No thanks!!!;anecdotes/miscellaneous;negative
Butter was melted, white wine warm, cheese oozing everywhere.;food;negative
A million better places to go in the city.;anecdotes/miscellaneous;negative
We ended the dinner with a surprisingly light and flaky apple tarte tatin.;food;positive
If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.;food;negative
If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.;service;negative
I definitely wouldn't go back.;anecdotes/miscellaneous;negative
I just do not understand what the fuss is all about.;anecdotes/miscellaneous;negative
My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.;food;positive
My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.;anecdotes/miscellaneous;positive
We ran a little late for the reservation but it wasn't a problem to get our table immediately.;anecdotes/miscellaneous;neutral
We ran a little late for the reservation but it wasn't a problem to get our table immediately.;service;positive
Definitely Highly NOT recommended.;anecdotes/miscellaneous;negative
We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.;food;negative
While the ambiance and atmosphere were great, the food and service could have been a lot better.;food;negative
While the ambiance and atmosphere were great, the food and service could have been a lot better.;service;negative
While the ambiance and atmosphere were great, the food and service could have been a lot better.;ambience;positive
We were less than impressed.;anecdotes/miscellaneous;negative
After hearing a lot of great things about the restaurant, and passing by it on a daily basis, we decided to try.;anecdotes/miscellaneous;neutral
What came to our table was burned beyond recognition and stringy.;food;negative
While this is a pretty place in that overly cute French way, the food was insultingly horrible.;food;negative
While this is a pretty place in that overly cute French way, the food was insultingly horrible.;ambience;positive
Probably would not go again...;anecdotes/miscellaneous;negative
Stay far away from this place.;anecdotes/miscellaneous;negative
No one asked what was wrong as we left with nothing touched on our plates.;service;negative
I had to ask her three times before she finally came back with the dish Ive requested.;service;negative
I thought this place was totally overrated.;anecdotes/miscellaneous;negative
The only disappointment was the coat check girls who didn't seem to know what a customer is on a realtively non-busy night (for the coat check girls).;service;negative
I went to Ruby Foos for my birthday and enjoyed our experience there.;anecdotes/miscellaneous;positive
From the appetizers we ate, the dim sum and other variety of foods, it was impossible to criticize the food.;food;positive
The food was great.;food;positive
For the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated.;service;negative
We were told that the wait was about twenty minutes and there would be no problem for our 8:00 pm curtain call.;anecdotes/miscellaneous;neutral
All we received was an apology as we left to see our show without dinner.;service;negative
In reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.;service;negative
Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.;service;conflict
A++   The service was good to excellent along with the attitude.;service;positive
A friend from Seattle and I went on a Thursday night around 8:30.;anecdotes/miscellaneous;neutral
I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.;service;positive
I just read Mocaramel's review and felt compelled to respond.;anecdotes/miscellaneous;neutral
Have recommended the place to friends, always gets good response.;anecdotes/miscellaneous;positive
The food was actually aweful.;food;negative
It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.;ambience;positive
Go only if you are already in the neighborhood and don't want to bother going farther for a better place.;anecdotes/miscellaneous;negative
The appetizers are just OK and the main courses were decidedly subpar.;food;negative
First went here to enjoy their garden terrace.;ambience;positive
Look elsewhere.;anecdotes/miscellaneous;negative
Would definitely visit again.;anecdotes/miscellaneous;positive
Recommended.;anecdotes/miscellaneous;positive
Great wine selection, Gigondas is worth the price, and the house champagne is a great value.;food;positive
It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.;food;positive
It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.;ambience;conflict
After all that, they complained to me about the small tip.;service;negative
Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.;ambience;conflict
The people in the restaurant were pretty obnoxious and loud.;ambience;negative
So, for good food i'd recommend it, but not for a fun night out.;food;positive
So, for good food i'd recommend it, but not for a fun night out.;ambience;negative
Mizu is the Japenese find in Grammercy.;anecdotes/miscellaneous;positive
it's delicious!;food;positive
Make sure you have the Spicy Scallop roll.. .;food;positive
Even after they overcharged me the last time I was there.;service;negative
Mizu is home to creative and unique rolls not to found anywhere else.;food;positive
Most of the servers are very attentive, friendly and quite attractive.;service;positive
The restaurant was packed at first, so we waited at the bar for about 20 minutes before we were seated.;anecdotes/miscellaneous;neutral
The vibe is very relaxed and cozy, service was great and the food was excellent!;food;positive
The vibe is very relaxed and cozy, service was great and the food was excellent!;service;positive
The vibe is very relaxed and cozy, service was great and the food was excellent!;ambience;positive
Me and my girls will definitely go back.;anecdotes/miscellaneous;positive
The dish had like 6 pieces of beef in it.;food;neutral
The blond wood decor is very soothing, the premium sake is excellent and the service is great.;food;positive
The blond wood decor is very soothing, the premium sake is excellent and the service is great.;service;positive
The blond wood decor is very soothing, the premium sake is excellent and the service is great.;ambience;positive
I wouldn't even have complained at all if the food at least tasted good but the quality of food was crappy, too.;food;negative
All my co-workers were amazed at how small the dish was.;food;negative
Instead of wasting your time here: SUPPORT RESTAURANTS THAT CARE ABOUT FOOD.;anecdotes/miscellaneous;negative
I'm not picky - but it was actually gross.;food;negative
But too far east!;anecdotes/miscellaneous;negative
Compared to other shabu restaurants around town, this places wins hands-down.;anecdotes/miscellaneous;positive
Prices are in line.;price;neutral
Great service, great food.;food;positive
Great service, great food.;service;positive
I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.;anecdotes/miscellaneous;conflict
The staff is also attentive and friendly.;service;positive
The fried rice is really good too.;food;positive
I always get the Shabu-Shabu dinner and the beef is always fresh.;food;positive
There is usually a wait but it is well worth it.;anecdotes/miscellaneous;conflict
I have eaten at Shabu Tatsu at least 5 times and I always want to go back for more!;anecdotes/miscellaneous;positive
We've never had any problems with the staff but maybe we've been lucky?;service;positive
Wouldn't recomend it for dinner!;anecdotes/miscellaneous;negative
Worth it for a special occasion, or any time!;anecdotes/miscellaneous;positive
They refuse to seat parties of 3 or more on weekends.;service;negative
The hostess is rude to the point of being offensive.;service;negative
The hostess and the waitress were incredibly rude and did everything they could to rush us out.;service;negative
We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.;service;negative
The food is good, I can't lie.;food;positive
But the staff was so horrible to us.;service;negative
Save yourself the time and trouble and skip this one!;anecdotes/miscellaneous;negative
This place is incredibly tiny.;ambience;negative
The pizza is yummy and I like the atmoshpere.;food;positive
The pizza is yummy and I like the atmoshpere.;ambience;positive
This is a fun restaurant to go to.;anecdotes/miscellaneous;positive
though the service could be better (possibly due to more than one very large group in the house), it is very cordial and warm, as is the general clientele.;service;conflict
though the service could be better (possibly due to more than one very large group in the house), it is very cordial and warm, as is the general clientele.;ambience;conflict
sometimes i get bad food and bad service, sometimes i get good good and bad service.;food;conflict
sometimes i get bad food and bad service, sometimes i get good good and bad service.;service;negative
great eats, good times.;anecdotes/miscellaneous;positive
great eats, good times.;food;positive
It's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.;ambience;positive
This is as good as neighborhood restaurants come.;anecdotes/miscellaneous;neutral
The decor is nice, but more casual than fine dining.;ambience;conflict
Appetizers are somewhere around $7 each and the main dishes are between $11 and $16.;price;neutral
But for whatever reason, prices are about twice as high.;price;negative
The food is o.k., but not any better than what you get at a good neighborhood restaurant.;food;neutral
Amma has the worst value for money I have experienced in NYC over the past 2 years.;price;negative
Will not be back.;anecdotes/miscellaneous;negative
I ate here a week ago and found most dishes average at best and too expensive.;food;negative
I ate here a week ago and found most dishes average at best and too expensive.;price;negative
The two star chefs left quite some time ago to open their own place.;anecdotes/miscellaneous;neutral
Amma is nothing special.;anecdotes/miscellaneous;negative
I'll keep this short.;anecdotes/miscellaneous;neutral
The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.;service;negative
It cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.;ambience;negative
And the bill was outragous.;price;negative
The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.;food;conflict
The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.;ambience;positive
We actually left hungry and went across the street to Wo Hop at 15 Mott street for some good chinese food.;anecdotes/miscellaneous;negative
We actually left hungry and went across the street to Wo Hop at 15 Mott street for some good chinese food.;food;positive
The atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.;ambience;positive
The atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.;price;positive
Very good value;anecdotes/miscellaneous;positive
The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.;price;negative
The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.;food;conflict
You won't find that anywhere in Manhattan.;anecdotes/miscellaneous;positive
There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!;price;positive
I didn't take a look at the rest menu, but the oysters were fantastic.;food;positive
The portions are small but being that the food was so good makes up for that.;food;conflict
I loved it and would go again.;anecdotes/miscellaneous;positive
